sample_id	run_id	threads	tool	elapsed_sec	cpu_total_sec	max_rss_kb	time_file
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9	piawka_t2	2	piawka	10.018	18.100	41280	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9	piawka_t4	4	piawka	5.399	19.970	74288	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9	piawka_t8	8	piawka	3.665	19.970	142544	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9	pixy	1	pixy	4.985	6.260	295552	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9	pixy_t2	2	pixy	10.088	11.870	505136	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9	pixy_t4	4	pixy	5.296	13.990	834112	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9	pixy_t8	8	pixy	4.537	17.430	1394512	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep9/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	piawka	1	piawka	18.772	18.590	23584	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	piawka_t2	2	piawka	9.776	19.020	41072	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	piawka_t4	4	piawka	5.131	19.390	74656	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	piawka_t8	8	piawka	3.481	22.000	141392	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	pixy	1	pixy	5.030	6.200	293968	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	pixy_t2	2	pixy	9.975	11.970	506512	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	pixy_t4	4	pixy	5.100	14.040	845760	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	pixy_t8	8	pixy	4.693	18.150	1362784	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	piawka	1	piawka	18.873	18.690	23680	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	piawka_t2	2	piawka	9.801	19.080	41072	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	piawka_t4	4	piawka	5.195	19.490	75856	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	piawka_t8	8	piawka	3.697	22.100	141408	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	pixy	1	pixy	5.059	6.230	295024	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	pixy_t2	2	pixy	9.972	12.240	497504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	pixy_t4	4	pixy	5.129	13.920	838128	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93	pixy_t8	8	pixy	4.820	18.130	1394368	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep93/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	piawka	1	piawka	18.893	18.540	23680	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	piawka_t2	2	piawka	9.815	18.900	41056	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	piawka_t4	4	piawka	5.186	19.310	75264	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	piawka_t8	8	piawka	3.585	16.200	142352	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	pixy	1	pixy	5.071	6.170	301056	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	pixy_t2	2	pixy	10.194	12.360	494576	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	pixy_t4	4	pixy	5.242	14.400	841936	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	pixy_t8	8	pixy	4.549	18.180	1386064	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	piawka	1	piawka	19.336	19.210	23840	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	piawka_t2	2	piawka	10.280	19.530	41696	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	piawka_t4	4	piawka	5.381	19.820	75088	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	piawka_t8	8	piawka	3.767	22.650	142064	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	pixy	1	pixy	4.985	6.320	297712	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	pixy_t2	2	pixy	10.094	11.990	500736	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	pixy_t4	4	pixy	5.278	14.000	806944	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	pixy_t8	8	pixy	4.589	18.140	1392704	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	piawka	1	piawka	18.786	18.700	23856	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	piawka_t2	2	piawka	10.143	19.250	42000	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	piawka_t4	4	piawka	5.577	19.630	75776	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	piawka_t8	8	piawka	3.826	18.950	143440	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	pixy	1	pixy	4.976	6.130	293664	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	pixy_t2	2	pixy	10.148	11.230	517712	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	pixy_t4	4	pixy	5.464	13.710	846976	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	pixy_t8	8	pixy	4.713	17.880	1389312	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	piawka	1	piawka	39.817	39.780	23808	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	piawka_t2	2	piawka	20.551	38.180	41392	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	piawka_t4	4	piawka	10.765	39.240	74720	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	piawka_t8	8	piawka	7.393	46.370	142768	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	pixy	1	pixy	9.198	10.670	510736	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	pixy_t2	2	pixy	14.246	16.440	469392	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	pixy_t4	4	pixy	6.782	18.410	770016	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	pixy_t8	8	pixy	5.909	22.870	1299872	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	piawka	1	piawka	39.563	39.660	24048	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	piawka_t2	2	piawka	20.525	40.410	41472	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	piawka_t4	4	piawka	11.086	41.270	75888	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	piawka_t8	8	piawka	7.335	46.730	142320	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	pixy	1	pixy	9.179	10.470	507696	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	pixy_t2	2	pixy	14.180	16.410	480672	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	pixy_t4	4	pixy	6.942	18.370	772592	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	pixy_t8	8	pixy	6.061	22.950	1300608	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	piawka	1	piawka	39.329	39.280	23856	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	piawka_t2	2	piawka	20.520	39.960	41136	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	piawka_t4	4	piawka	10.776	40.570	75424	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	piawka_t8	8	piawka	7.050	45.920	142048	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	pixy	1	pixy	8.972	10.170	505872	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	pixy_t2	2	pixy	14.017	15.930	468752	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	pixy_t4	4	pixy	6.618	18.290	774688	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12	pixy_t8	8	pixy	5.678	22.500	1299888	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep12/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	piawka	1	piawka	39.740	39.790	23904	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	piawka_t2	2	piawka	20.785	40.560	41504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	piawka_t4	4	piawka	10.776	39.240	75808	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	piawka_t8	8	piawka	7.283	46.230	143504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	pixy	1	pixy	9.235	10.640	498832	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	pixy_t2	2	pixy	14.193	16.740	464112	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	pixy_t4	4	pixy	6.948	18.450	771712	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13	pixy_t8	8	pixy	5.884	22.660	1296368	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep13/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	piawka	1	piawka	39.995	39.030	24144	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	piawka_t2	2	piawka	20.808	40.850	41648	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	piawka_t4	4	piawka	10.878	41.610	76208	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	piawka_t8	8	piawka	7.690	46.940	144656	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	pixy	1	pixy	9.170	10.630	504432	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	pixy_t2	2	pixy	14.268	16.710	480464	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	pixy_t4	4	pixy	6.652	17.870	773584	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	pixy_t8	8	pixy	6.035	23.380	1296976	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep15	piawka	1	piawka	39.916	39.710	24224	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep15/piawka.time.tsv
