group	tool	fold_id	fold_mean_pi
East Siberia	piawka	92	0.0064950002020202026
East Siberia	pixy	92	0.0034773794612829897
East Siberia	piawka	93	0.00660898
East Siberia	pixy	93	0.003516616849807671
East Siberia	piawka	94	0.006545511515151516
East Siberia	pixy	94	0.0034833066231439195
East Siberia	piawka	95	0.0064835597979797975
East Siberia	pixy	95	0.0034611820472793906
East Siberia	piawka	96	0.00643997393939394
East Siberia	pixy	96	0.0034339329565978545
East Siberia	piawka	97	0.006606048080808081
East Siberia	pixy	97	0.0035233749776358656
East Siberia	piawka	98	0.006606466666666666
East Siberia	pixy	98	0.003516804331929489
East Siberia	piawka	99	0.0065877176767676765
East Siberia	pixy	99	0.0035169842538113174
East Siberia	piawka	100	0.006506751717171717
East Siberia	pixy	100	0.0034617612694535877
admixed	piawka	1	0.008651340707070706
admixed	pixy	1	0.003948984260868615
admixed	piawka	2	0.008649521515151515
admixed	pixy	2	0.003953204121328667
admixed	piawka	3	0.008702799191919191
admixed	pixy	3	0.00397013559972029
admixed	piawka	4	0.008690440808080808
admixed	pixy	4	0.003967586515749499
admixed	piawka	5	0.008718328484848485
admixed	pixy	5	0.003990785125421906
admixed	piawka	6	0.008683902727272728
admixed	pixy	6	0.003981410882511497
admixed	piawka	7	0.008684100101010101
admixed	pixy	7	0.003971601152805788
admixed	piawka	8	0.008635844747474747
admixed	pixy	8	0.003956219636865426
admixed	piawka	9	0.00863506292929293
admixed	pixy	9	0.00393578001872038
admixed	piawka	10	0.008710617171717172
admixed	pixy	10	0.003981734628972754
admixed	piawka	11	0.008691464848484848
admixed	pixy	11	0.003974188522561037
admixed	piawka	12	0.008660364646464646
admixed	pixy	12	0.003957957712713826
admixed	piawka	13	0.008567274040404041
admixed	pixy	13	0.0039012629408876295
admixed	piawka	14	0.008567247777777778
admixed	pixy	14	0.003919814101162212
admixed	piawka	15	0.008570022525252526
admixed	pixy	15	0.003928312387169836
admixed	piawka	16	0.008600749797979798
admixed	pixy	16	0.003929921174889281
admixed	piawka	17	0.008613330606060607
admixed	pixy	17	0.003911450289483072
admixed	piawka	18	0.008704106666666666
admixed	pixy	18	0.0039882825289935895
admixed	piawka	19	0.00870619404040404
admixed	pixy	19	0.003974765845993307
admixed	piawka	20	0.008579794242424242
admixed	pixy	20	0.003926785380147844
admixed	piawka	21	0.008652931616161616
admixed	pixy	21	0.003939733034701141
admixed	piawka	22	0.008652519494949495
admixed	pixy	22	0.003950432039738866
admixed	piawka	23	0.008696627373737375
admixed	pixy	23	0.003981354372932512
admixed	piawka	24	0.008668160202020202
admixed	pixy	24	0.003950132152316537
admixed	piawka	25	0.008704128080808081
admixed	pixy	25	0.003985292776404441
admixed	piawka	26	0.00869459707070707
admixed	pixy	26	0.003977026120019748
admixed	piawka	27	0.008663611616161616
admixed	pixy	27	0.003959809483287522
admixed	piawka	28	0.008710439191919191
admixed	pixy	28	0.003983532180001681
admixed	piawka	29	0.008703033737373737
admixed	pixy	29	0.0039789215013333904
admixed	piawka	30	0.008660813535353536
admixed	pixy	30	0.003966319618943667
admixed	piawka	31	0.008697462222222221
admixed	pixy	31	0.003983185304087697
admixed	piawka	32	0.008695765353535353
admixed	pixy	32	0.0039710873317705415
admixed	piawka	33	0.008677438585858586
admixed	pixy	33	0.003963394391215966
admixed	piawka	34	0.00867965101010101
admixed	pixy	34	0.003960668201504272
admixed	piawka	35	0.008712646060606061
admixed	pixy	35	0.003982163640189361
admixed	piawka	36	0.008709241111111111
admixed	pixy	36	0.003985004734563996
admixed	piawka	37	0.008710222121212122
admixed	pixy	37	0.0039797250248896745
admixed	piawka	38	0.008708889393939394
admixed	pixy	38	0.0039830169251439534
admixed	piawka	39	0.008679598181818182
admixed	pixy	39	0.003968299552582791
admixed	piawka	40	0.008681302121212122
admixed	pixy	40	0.003963911402991609
admixed	piawka	41	0.008703046262626262
admixed	pixy	41	0.003973590097755437
admixed	piawka	42	0.00867089696969697
admixed	pixy	42	0.003975905064185867
admixed	piawka	43	0.008706743636363637
admixed	pixy	43	0.003981899926066598
admixed	piawka	44	0.008668009797979798
admixed	pixy	44	0.003972895176748761
admixed	piawka	45	0.00869548202020202
admixed	pixy	45	0.003979373132147197
admixed	piawka	46	0.00868194595959596
admixed	pixy	46	0.003975035073107939
admixed	piawka	47	0.008692413535353535
admixed	pixy	47	0.003965774042327199
admixed	piawka	48	0.00861107606060606
admixed	pixy	48	0.003936662637376933
admixed	piawka	49	0.008659907272727273
admixed	pixy	49	0.003958688919558964
admixed	piawka	50	0.008704299494949495
admixed	pixy	50	0.003978873134307052
admixed	piawka	51	0.008710763737373737
admixed	pixy	51	0.003981550307191686
admixed	piawka	52	0.008707056060606061
admixed	pixy	52	0.003989707915634806
admixed	piawka	53	0.008683170505050505
admixed	pixy	53	0.0039717157001130324
admixed	piawka	54	0.008696367777777778
admixed	pixy	54	0.003971662800120882
admixed	piawka	55	0.008712350505050506
admixed	pixy	55	0.003980498744461115
admixed	piawka	56	0.008657957474747475
admixed	pixy	56	0.003949967560887173
admixed	piawka	57	0.008603323535353535
admixed	pixy	57	0.003942252664068537
admixed	piawka	58	0.008638851818181819
admixed	pixy	58	0.003934441617843537
admixed	piawka	59	0.008610407373737373
admixed	pixy	59	0.003923053494929321
admixed	piawka	60	0.008646838686868687
admixed	pixy	60	0.00392311782917542
admixed	piawka	61	0.008698064040404041
admixed	pixy	61	0.003974788885480226
admixed	piawka	62	0.00870259808080808
admixed	pixy	62	0.00398472680793812
admixed	piawka	63	0.008662337373737374
admixed	pixy	63	0.003969449245343527
admixed	piawka	64	0.008655912424242424
admixed	pixy	64	0.003973490718460324
admixed	piawka	65	0.008670990404040404
admixed	pixy	65	0.003960818354201746
admixed	piawka	66	0.008665020303030303
admixed	pixy	66	0.003963426157823265
admixed	piawka	67	0.008687997777777777
admixed	pixy	67	0.003969340035449879
admixed	piawka	68	0.008706442323232323
admixed	pixy	68	0.00398433864887072
admixed	piawka	69	0.008717750404040403
admixed	pixy	69	0.003986846275992881
admixed	piawka	70	0.008670268181818182
admixed	pixy	70	0.003957485090337222
admixed	piawka	71	0.008712204545454546
admixed	pixy	71	0.003977730772330782
admixed	piawka	72	0.008711542727272727
admixed	pixy	72	0.00398596584273944
admixed	piawka	73	0.008705850303030303
admixed	pixy	73	0.0039794166931975085
admixed	piawka	74	0.008685621010101011
admixed	pixy	74	0.003977355791485645
admixed	piawka	75	0.008667856565656567
admixed	pixy	75	0.003958129530720652
admixed	piawka	76	0.00868324202020202
admixed	pixy	76	0.003970276424786248
admixed	piawka	77	0.008691609494949494
admixed	pixy	77	0.003975364153573306
admixed	piawka	78	0.00870839414141414
admixed	pixy	78	0.003988324753485854
admixed	piawka	79	0.008680205656565658
admixed	pixy	79	0.003964698777046782
admixed	piawka	80	0.008695019090909091
admixed	pixy	80	0.0039716394721619145
admixed	piawka	81	0.008683865151515152
admixed	pixy	81	0.003974298325533404
admixed	piawka	82	0.008644431616161616
admixed	pixy	82	0.003947698985152187
admixed	piawka	83	0.008700984444444445
admixed	pixy	83	0.00397063102275191
admixed	piawka	84	0.008646520505050504
admixed	pixy	84	0.003959449566963315
admixed	piawka	85	0.008703919595959595
admixed	pixy	85	0.003977551007292563
admixed	piawka	86	0.008681167777777778
admixed	pixy	86	0.003961303897852728
admixed	piawka	87	0.008658856767676769
admixed	pixy	87	0.00395771342234077
admixed	piawka	88	0.008686606868686868
admixed	pixy	88	0.00397512612630103
admixed	piawka	89	0.008624947777777779
admixed	pixy	89	0.003949293914934673
admixed	piawka	90	0.00866956898989899
admixed	pixy	90	0.003971248466995631
admixed	piawka	91	0.008644715454545454
admixed	pixy	91	0.003932200141561264
admixed	piawka	92	0.008600286161616162
admixed	pixy	92	0.003932116853204021
admixed	piawka	93	0.008713994949494949
admixed	pixy	93	0.003978194657966196
admixed	piawka	94	0.008622436666666667
admixed	pixy	94	0.003944154653285749
admixed	piawka	95	0.008565235656565657
admixed	pixy	95	0.00392432135275262
admixed	piawka	96	0.008529493232323233
admixed	pixy	96	0.003914989227100009
admixed	piawka	97	0.00869550494949495
admixed	pixy	97	0.003981896007222524
admixed	piawka	98	0.00870996101010101
admixed	pixy	98	0.0039751148011061875
admixed	piawka	99	0.0086906898989899
admixed	pixy	99	0.003977225261327692
admixed	piawka	100	0.008590521515151515
admixed	pixy	100	0.003921412844326203
MIX Amur Basin	piawka	1	0.007274810909090909
MIX Amur Basin	pixy	1	0.0038189808914728274
MIX Amur Basin	piawka	2	0.007286504848484848
MIX Amur Basin	pixy	2	0.0038358445282466866
MIX Amur Basin	piawka	3	0.0074145101010101005
MIX Amur Basin	pixy	3	0.0038881607572028333
MIX Amur Basin	piawka	4	0.007443657777777778
MIX Amur Basin	pixy	4	0.0038981207301596738
MIX Amur Basin	piawka	5	0.007443202929292929
MIX Amur Basin	pixy	5	0.003901907260523193
MIX Amur Basin	piawka	6	0.007426328181818182
MIX Amur Basin	pixy	6	0.003892854414497687
MIX Amur Basin	piawka	7	0.0074043781818181826
MIX Amur Basin	pixy	7	0.003883834129621325
MIX Amur Basin	piawka	8	0.007390554848484848
MIX Amur Basin	pixy	8	0.003881066710926808
MIX Amur Basin	piawka	9	0.0073900746464646465
MIX Amur Basin	pixy	9	0.003876073048187024
MIX Amur Basin	piawka	10	0.007422780707070708
MIX Amur Basin	pixy	10	0.003891404212175988
MIX Amur Basin	piawka	11	0.00740409212121212
MIX Amur Basin	pixy	11	0.0038798857483184515
MIX Amur Basin	piawka	12	0.0073660940404040405
MIX Amur Basin	pixy	12	0.003864696688230311
MIX Amur Basin	piawka	13	0.007298097777777778
MIX Amur Basin	pixy	13	0.003804051373961809
MIX Amur Basin	piawka	14	0.00731712606060606
MIX Amur Basin	pixy	14	0.0038451266201776657
MIX Amur Basin	piawka	15	0.00728302202020202
MIX Amur Basin	pixy	15	0.0038269056445073544
MIX Amur Basin	piawka	16	0.007349966464646465
MIX Amur Basin	pixy	16	0.0038690600080689354
MIX Amur Basin	piawka	17	0.007337316969696969
MIX Amur Basin	pixy	17	0.003837947156561895
MIX Amur Basin	piawka	18	0.007402242121212122
MIX Amur Basin	pixy	18	0.0038838652836991174
MIX Amur Basin	piawka	19	0.007409428080808081
MIX Amur Basin	pixy	19	0.0038812981923045304
MIX Amur Basin	piawka	20	0.00729092
MIX Amur Basin	pixy	20	0.0038120547172178654
MIX Amur Basin	piawka	21	0.007367110101010102
MIX Amur Basin	pixy	21	0.003860199174398022
MIX Amur Basin	piawka	22	0.007402378282828284
MIX Amur Basin	pixy	22	0.0038839139410343747
MIX Amur Basin	piawka	23	0.007431005858585859
MIX Amur Basin	pixy	23	0.0038918638840185447
MIX Amur Basin	piawka	24	0.007380198181818182
MIX Amur Basin	pixy	24	0.003870126182130516
MIX Amur Basin	piawka	25	0.00742409404040404
MIX Amur Basin	pixy	25	0.003895173270904939
MIX Amur Basin	piawka	26	0.0073953381818181825
MIX Amur Basin	pixy	26	0.003882604768618937
MIX Amur Basin	piawka	27	0.007393875959595959
MIX Amur Basin	pixy	27	0.0038762820581667782
MIX Amur Basin	piawka	28	0.00741801202020202
MIX Amur Basin	pixy	28	0.00388812561070818
MIX Amur Basin	piawka	29	0.0074089481818181814
MIX Amur Basin	pixy	29	0.003884306474509811
MIX Amur Basin	piawka	30	0.007376834545454546
MIX Amur Basin	pixy	30	0.003873446569006069
MIX Amur Basin	piawka	31	0.007409246161616162
MIX Amur Basin	pixy	31	0.003883448823879551
MIX Amur Basin	piawka	32	0.007428685151515152
MIX Amur Basin	pixy	32	0.0038970471747382988
MIX Amur Basin	piawka	33	0.007394839090909091
MIX Amur Basin	pixy	33	0.0038730926049177455
MIX Amur Basin	piawka	34	0.007425354444444445
MIX Amur Basin	pixy	34	0.0038928111450495717
MIX Amur Basin	piawka	35	0.007426280909090909
MIX Amur Basin	pixy	35	0.0038920399838673174
MIX Amur Basin	piawka	36	0.0074227305050505055
MIX Amur Basin	pixy	36	0.0038887222620583245
MIX Amur Basin	piawka	37	0.007421041010101011
MIX Amur Basin	pixy	37	0.0038914031355464034
MIX Amur Basin	piawka	38	0.0074105222222222225
MIX Amur Basin	pixy	38	0.003884768413590447
MIX Amur Basin	piawka	39	0.007385200404040405
MIX Amur Basin	pixy	39	0.003866992017969378
MIX Amur Basin	piawka	40	0.007397704141414141
MIX Amur Basin	pixy	40	0.0038667227410198557
MIX Amur Basin	piawka	41	0.00742927595959596
MIX Amur Basin	pixy	41	0.003888194663501894
MIX Amur Basin	piawka	42	0.007404320505050505
MIX Amur Basin	pixy	42	0.003881282756427353
MIX Amur Basin	piawka	43	0.007404361111111111
MIX Amur Basin	pixy	43	0.003878678746650162
MIX Amur Basin	piawka	44	0.007411046363636363
MIX Amur Basin	pixy	44	0.003889486762956827
MIX Amur Basin	piawka	45	0.007413800808080808
MIX Amur Basin	pixy	45	0.003890478023382836
MIX Amur Basin	piawka	46	0.007402250808080809
MIX Amur Basin	pixy	46	0.0038839629243263485
MIX Amur Basin	piawka	47	0.007392796161616162
MIX Amur Basin	pixy	47	0.003875118343167092
MIX Amur Basin	piawka	48	0.00736787505050505
MIX Amur Basin	pixy	48	0.0038749681784842134
MIX Amur Basin	piawka	49	0.007361363737373738
MIX Amur Basin	pixy	49	0.003847921899219384
MIX Amur Basin	piawka	50	0.007400390808080809
MIX Amur Basin	pixy	50	0.0038868395274129735
MIX Amur Basin	piawka	51	0.00741735595959596
MIX Amur Basin	pixy	51	0.003887204041136618
MIX Amur Basin	piawka	52	0.007426460202020202
MIX Amur Basin	pixy	52	0.003892969379687979
MIX Amur Basin	piawka	53	0.007393012828282829
MIX Amur Basin	pixy	53	0.0038751855978267132
MIX Amur Basin	piawka	54	0.007408590101010102
MIX Amur Basin	pixy	54	0.0038824398003912373
MIX Amur Basin	piawka	55	0.007424584949494949
MIX Amur Basin	pixy	55	0.0038919502643966234
MIX Amur Basin	piawka	56	0.007405456767676768
MIX Amur Basin	pixy	56	0.0038783704042276543
MIX Amur Basin	piawka	57	0.00732101797979798
MIX Amur Basin	pixy	57	0.0038249543968763896
MIX Amur Basin	piawka	58	0.007379206464646465
MIX Amur Basin	pixy	58	0.0038391851100699507
MIX Amur Basin	piawka	59	0.007409305252525252
MIX Amur Basin	pixy	59	0.003877018627919198
MIX Amur Basin	piawka	60	0.007410872626262626
MIX Amur Basin	pixy	60	0.00388675518655659
MIX Amur Basin	piawka	61	0.007349480606060606
MIX Amur Basin	pixy	61	0.003851915049010876
MIX Amur Basin	piawka	62	0.00732411494949495
MIX Amur Basin	pixy	62	0.003859401800922815
MIX Amur Basin	piawka	63	0.007350711919191919
MIX Amur Basin	pixy	63	0.0038566129075846174
MIX Amur Basin	piawka	64	0.007369558787878788
MIX Amur Basin	pixy	64	0.00387096437396346
MIX Amur Basin	piawka	65	0.0073383058585858585
MIX Amur Basin	pixy	65	0.0038474853024289433
MIX Amur Basin	piawka	66	0.007313300808080808
MIX Amur Basin	pixy	66	0.003838080512774871
MIX Amur Basin	piawka	67	0.007368324343434343
MIX Amur Basin	pixy	67	0.003859461479886195
MIX Amur Basin	piawka	68	0.007390848282828283
MIX Amur Basin	pixy	68	0.003880206331032698
MIX Amur Basin	piawka	69	0.007422335454545455
MIX Amur Basin	pixy	69	0.0038937452733548254
MIX Amur Basin	piawka	70	0.0073788414141414144
MIX Amur Basin	pixy	70	0.003868830888952243
MIX Amur Basin	piawka	71	0.007401095959595959
MIX Amur Basin	pixy	71	0.0038740299804216364
MIX Amur Basin	piawka	72	0.0074249126262626265
MIX Amur Basin	pixy	72	0.00389820076236621
MIX Amur Basin	piawka	73	0.007369315858585858
MIX Amur Basin	pixy	73	0.0038607949069103466
MIX Amur Basin	piawka	74	0.00741635686868687
MIX Amur Basin	pixy	74	0.0038877250272975113
MIX Amur Basin	piawka	75	0.007392198282828283
MIX Amur Basin	pixy	75	0.003879893458417894
MIX Amur Basin	piawka	76	0.007397431717171716
MIX Amur Basin	pixy	76	0.0038779032875505756
MIX Amur Basin	piawka	77	0.007422681919191919
MIX Amur Basin	pixy	77	0.0038858357324012133
MIX Amur Basin	piawka	78	0.007411701818181818
MIX Amur Basin	pixy	78	0.003887677886185391
MIX Amur Basin	piawka	79	0.007364718989898989
MIX Amur Basin	pixy	79	0.0038467205160906026
MIX Amur Basin	piawka	80	0.007397924343434344
MIX Amur Basin	pixy	80	0.0038598125760504957
MIX Amur Basin	piawka	81	0.007382154444444444
MIX Amur Basin	pixy	81	0.0038796399951634445
MIX Amur Basin	piawka	82	0.007402291616161617
MIX Amur Basin	pixy	82	0.003880938060696211
MIX Amur Basin	piawka	83	0.00740424090909091
MIX Amur Basin	pixy	83	0.0038822268161073314
MIX Amur Basin	piawka	84	0.007367479797979798
MIX Amur Basin	pixy	84	0.003853523752804507
MIX Amur Basin	piawka	85	0.007411375353535353
MIX Amur Basin	pixy	85	0.00388871944245692
MIX Amur Basin	piawka	86	0.007421035959595959
MIX Amur Basin	pixy	86	0.003888441604283077
MIX Amur Basin	piawka	87	0.007401608686868687
MIX Amur Basin	pixy	87	0.003881915045914199
MIX Amur Basin	piawka	88	0.007415277676767677
MIX Amur Basin	pixy	88	0.0038868718095694524
MIX Amur Basin	piawka	89	0.007402568383838384
MIX Amur Basin	pixy	89	0.003871563471444082
MIX Amur Basin	piawka	90	0.007347541212121212
MIX Amur Basin	pixy	90	0.0038694188799524008
MIX Amur Basin	piawka	91	0.007357290707070707
MIX Amur Basin	pixy	91	0.0038507897827923365
MIX Amur Basin	piawka	92	0.0073379008080808085
MIX Amur Basin	pixy	92	0.0038543823278582717
MIX Amur Basin	piawka	93	0.007401872828282828
MIX Amur Basin	pixy	93	0.0038743301975121686
MIX Amur Basin	piawka	94	0.007341373535353536
MIX Amur Basin	pixy	94	0.003839116464461625
MIX Amur Basin	piawka	95	0.007290245252525253
MIX Amur Basin	pixy	95	0.0038453428434969757
MIX Amur Basin	piawka	96	0.007211302828282828
MIX Amur Basin	pixy	96	0.003776476390389389
MIX Amur Basin	piawka	97	0.007420440606060607
MIX Amur Basin	pixy	97	0.0038953138937753294
MIX Amur Basin	piawka	98	0.007412788080808081
MIX Amur Basin	pixy	98	0.0038820425395982815
MIX Amur Basin	piawka	99	0.007373081111111112
MIX Amur Basin	pixy	99	0.0038655237687532555
MIX Amur Basin	piawka	100	0.007347996767676768
MIX Amur Basin	pixy	100	0.0038479380920120394
Karelia	piawka	1	0.004197870151515151
Karelia	pixy	1	0.002177407834275697
Karelia	piawka	2	0.004242174393939394
Karelia	pixy	2	0.002209723701255609
Karelia	piawka	3	0.004232429747474747
Karelia	pixy	3	0.002197019996542595
Karelia	piawka	4	0.0041818621717171715
Karelia	pixy	4	0.0021779224290477284
Karelia	piawka	5	0.004224164292929293
Karelia	pixy	5	0.002198054348381908
Karelia	piawka	6	0.004245874090909091
Karelia	pixy	6	0.002205367795373816
Karelia	piawka	7	0.004229546717171717
Karelia	pixy	7	0.0022054069595541354
Karelia	piawka	8	0.004176678737373737
Karelia	pixy	8	0.002167011467348409
Karelia	piawka	9	0.004176863787878788
Karelia	pixy	9	0.00216179014731712
Karelia	piawka	10	0.004242143484848485
Karelia	pixy	10	0.002207579963900627
Karelia	piawka	11	0.00422778196969697
Karelia	pixy	11	0.0021975413654897204
Karelia	piawka	12	0.0042033917676767675
Karelia	pixy	12	0.0021909915671424716
Karelia	piawka	13	0.004110030656565657
Karelia	pixy	13	0.0021276942375072143
Karelia	piawka	14	0.004142728636363636
Karelia	pixy	14	0.002145622120576877
Karelia	piawka	15	0.004155588232323232
Karelia	pixy	15	0.002162706267589408
Karelia	piawka	16	0.0041610942929292925
Karelia	pixy	16	0.002151205083472671
Karelia	piawka	17	0.004246667323232324
Karelia	pixy	17	0.0022049793525292455
Karelia	piawka	18	0.004233220656565656
Karelia	pixy	18	0.00220675219198307
Karelia	piawka	19	0.004242264494949495
Karelia	pixy	19	0.0022061189097418808
Karelia	piawka	20	0.004252678535353535
Karelia	pixy	20	0.002211623258069624
Karelia	piawka	21	0.004206421868686869
Karelia	pixy	21	0.0021762522708717786
Karelia	piawka	22	0.004178410757575758
Karelia	pixy	22	0.002170212165727821
Karelia	piawka	23	0.0042453451010101015
Karelia	pixy	23	0.0022091858265877676
Karelia	piawka	24	0.004189079646464647
Karelia	pixy	24	0.00219069129290058
Karelia	piawka	25	0.004252528525252525
Karelia	pixy	25	0.0022104360247417907
Karelia	piawka	26	0.004246972777777778
Karelia	pixy	26	0.002206241250537603
Karelia	piawka	27	0.004221514292929293
Karelia	pixy	27	0.002179740389276758
Karelia	piawka	28	0.004221525101010101
Karelia	pixy	28	0.0021884643659094
Karelia	piawka	29	0.004233041060606061
Karelia	pixy	29	0.0022028258972408474
Karelia	piawka	30	0.004233138838383838
Karelia	pixy	30	0.0021978017588687353
Karelia	piawka	31	0.004234236212121212
Karelia	pixy	31	0.0022040834476529576
Karelia	piawka	32	0.004254516575757576
Karelia	pixy	32	0.0022133486030100334
Karelia	piawka	33	0.004258454888888889
Karelia	pixy	33	0.0022144571664906225
Karelia	piawka	34	0.004256880696969697
Karelia	pixy	34	0.002212524357345498
Karelia	piawka	35	0.00425556101010101
Karelia	pixy	35	0.002212843941130589
Karelia	piawka	36	0.004252949
Karelia	pixy	36	0.0022123491933720213
Karelia	piawka	37	0.004250769646464646
Karelia	pixy	37	0.0022076310273046436
Karelia	piawka	38	0.004215456111111111
Karelia	pixy	38	0.0021953381475556624
Karelia	piawka	39	0.004216553888888889
Karelia	pixy	39	0.0021949265416952575
Karelia	piawka	40	0.004209687626262626
Karelia	pixy	40	0.0021890164719622325
Karelia	piawka	41	0.004240544595959596
Karelia	pixy	41	0.0022010130808112747
Karelia	piawka	42	0.0042211262121212125
Karelia	pixy	42	0.002199232696632695
Karelia	piawka	43	0.004202065606060606
Karelia	pixy	43	0.0021909283055816463
Karelia	piawka	44	0.004193882070707071
Karelia	pixy	44	0.0021962385727362587
Karelia	piawka	45	0.004216035101010101
Karelia	pixy	45	0.002196282091389763
Karelia	piawka	46	0.0042149870202020205
Karelia	pixy	46	0.00219364153778319
Karelia	piawka	47	0.004211684898989899
Karelia	pixy	47	0.0021827902300732478
Karelia	piawka	48	0.004248853282828283
Karelia	pixy	48	0.0022089654892800043
Karelia	piawka	49	0.004252361969696969
Karelia	pixy	49	0.0022086369255296537
Karelia	piawka	50	0.004249212878787879
Karelia	pixy	50	0.002207176303519376
Karelia	piawka	51	0.004244411363636363
Karelia	pixy	51	0.002205355420352463
Karelia	piawka	52	0.004243013383838384
Karelia	pixy	52	0.0022102071084950958
Karelia	piawka	53	0.004234953585858586
Karelia	pixy	53	0.0022075849011172263
Karelia	piawka	54	0.004220127828282828
Karelia	pixy	54	0.0021955831786554425
Karelia	piawka	55	0.004224875808080808
Karelia	pixy	55	0.0021901239292882856
Karelia	piawka	56	0.004208165909090909
Karelia	pixy	56	0.0021830021671610123
Karelia	piawka	57	0.004081578131313131
Karelia	pixy	57	0.0021549275377401394
Karelia	piawka	58	0.0041846118686868685
Karelia	pixy	58	0.0021808270472542645
Karelia	piawka	59	0.00422672398989899
Karelia	pixy	59	0.0021938721672399657
Karelia	piawka	60	0.004231982979797979
Karelia	pixy	60	0.0021909092303086775
Karelia	piawka	61	0.00420585702020202
Karelia	pixy	61	0.0021917045638397735
Karelia	piawka	62	0.004241395808080808
Karelia	pixy	62	0.0022052384958826643
Karelia	piawka	63	0.004247729545454546
Karelia	pixy	63	0.0022091501386703777
Karelia	piawka	64	0.004241284595959596
Karelia	pixy	64	0.002210377028591292
Karelia	piawka	65	0.0041998495454545455
Karelia	pixy	65	0.0021855907088335048
Karelia	piawka	66	0.004172725404040404
Karelia	pixy	66	0.0021576559214868574
Karelia	piawka	67	0.004229959444444445
Karelia	pixy	67	0.002202597303787701
Karelia	piawka	68	0.0042565384141414146
Karelia	pixy	68	0.0022124604637349657
Karelia	piawka	69	0.004257456737373737
Karelia	pixy	69	0.0022133202627620295
Karelia	piawka	70	0.004219366919191919
Karelia	pixy	70	0.0021907707781540697
Karelia	piawka	71	0.004238261464646465
Karelia	pixy	71	0.0022015631992379284
Karelia	piawka	72	0.004236286818181818
Karelia	pixy	72	0.0022046190058213214
Karelia	piawka	73	0.00422469398989899
Karelia	pixy	73	0.0022036978663191728
Karelia	piawka	74	0.004207654797979798
Karelia	pixy	74	0.002187815010390526
Karelia	piawka	75	0.004233660858585858
Karelia	pixy	75	0.0021991996858112556
Karelia	piawka	76	0.004236042676767676
Karelia	pixy	76	0.0022049279175833515
Karelia	piawka	77	0.004223035707070707
Karelia	pixy	77	0.0021997736481028213
Karelia	piawka	78	0.004243433585858586
Karelia	pixy	78	0.0022086201933883293
Karelia	piawka	79	0.004208904797979798
Karelia	pixy	79	0.0021944514947393836
Karelia	piawka	80	0.004227221969696969
Karelia	pixy	80	0.0021922260356516234
Karelia	piawka	81	0.00422585398989899
Karelia	pixy	81	0.002206556743469489
Karelia	piawka	82	0.004216818131313131
Karelia	pixy	82	0.0021924193226591253
Karelia	piawka	83	0.004216242878787879
Karelia	pixy	83	0.0022070802456832404
Karelia	piawka	84	0.004199917828282828
Karelia	pixy	84	0.002186279418190489
Karelia	piawka	85	0.004249665101010101
Karelia	pixy	85	0.002207455970228813
Karelia	piawka	86	0.004229890050505051
Karelia	pixy	86	0.0021929915143512647
Karelia	piawka	87	0.004200308535353536
Karelia	pixy	87	0.0021915041626382786
Karelia	piawka	88	0.004239018939393939
Karelia	pixy	88	0.0021986998504069334
Karelia	piawka	89	0.004191180454545454
Karelia	pixy	89	0.002179523447418043
Karelia	piawka	90	0.004189146919191919
Karelia	pixy	90	0.002195216620485488
Karelia	piawka	91	0.004219402777777778
Karelia	pixy	91	0.002199739217248783
Karelia	piawka	92	0.0042294852020202025
Karelia	pixy	92	0.0022058209427581335
Karelia	piawka	93	0.004236646111111111
Karelia	pixy	93	0.0022017797592557313
Karelia	piawka	94	0.004170953181818182
Karelia	pixy	94	0.0021671489294544546
Karelia	piawka	95	0.0041854691414141415
Karelia	pixy	95	0.0021779672507983524
Karelia	piawka	96	0.0041517478282828285
Karelia	pixy	96	0.002159714611752167
Karelia	piawka	97	0.004258144363636363
Karelia	pixy	97	0.0022139025404486657
Karelia	piawka	98	0.004253383171717172
Karelia	pixy	98	0.002213945240048531
Karelia	piawka	99	0.004247138434343435
Karelia	pixy	99	0.0022095219608641394
Karelia	piawka	100	0.004223865606060606
Karelia	pixy	100	0.002195085798401421
North America	piawka	1	0.005030409191919192
North America	pixy	1	0.0028102433591433856
North America	piawka	2	0.0050841094949494944
North America	pixy	2	0.0028447863212758577
North America	piawka	3	0.005047217272727273
North America	pixy	3	0.00281529519556768
North America	piawka	4	0.005050430303030303
North America	pixy	4	0.002825050829562696
North America	piawka	5	0.005089952323232324
North America	pixy	5	0.002846888399254436
North America	piawka	6	0.005058779393939394
North America	pixy	6	0.0028337448924990838
North America	piawka	7	0.00506699797979798
North America	pixy	7	0.0028339980883436604
North America	piawka	8	0.005057078282828283
North America	pixy	8	0.002823406577943202
North America	piawka	9	0.005063937171717171
North America	pixy	9	0.00282605953074917
North America	piawka	10	0.0050950944444444445
North America	pixy	10	0.002843066151808304
North America	piawka	11	0.005086183232323233
North America	pixy	11	0.0028416559939855586
North America	piawka	12	0.005078293333333333
North America	pixy	12	0.0028350808287898334
North America	piawka	13	0.00504223797979798
North America	pixy	13	0.002803780524962906
North America	piawka	14	0.004973703939393939
North America	pixy	14	0.002775009058630119
North America	piawka	15	0.0049868322222222225
North America	pixy	15	0.0027938864671058334
North America	piawka	16	0.004972270606060606
North America	pixy	16	0.002779717752333884
North America	piawka	17	0.005057394646464646
North America	pixy	17	0.0028135560597430617
North America	piawka	18	0.005081262828282828
