sample_id	tool	threads	window_set_baseline	window_set_compare	elapsed_sec_syn_win	elapsed_sec_syn_win_threads8	elapsed_ratio_threads8_over_syn_win	max_rss_kb_syn_win	max_rss_kb_syn_win_threads8	max_rss_ratio_threads8_over_syn_win
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep41	piawka	1	syn_win.bed	syn_win_threads8.bed	39.051	39.292	1.006171416865125	23648.0	23744.0	1.0040595399188093
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep41	pixy	1	syn_win.bed	syn_win_threads8.bed	8.908	12.732	1.4292770543331836	498448.0	214112.0	0.4295573460019902
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep42	piawka	1	syn_win.bed	syn_win_threads8.bed	38.995	39.026	1.000794973714579	23376.0	23792.0	1.0177960301163587
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep42	pixy	1	syn_win.bed	syn_win_threads8.bed	8.921	12.821	1.437170720771214	496096.0	172464.0	0.34764239179513645
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep43	piawka	1	syn_win.bed	syn_win_threads8.bed	39.02	39.256	1.0060481804202972	23584.0	23968.0	1.016282225237449
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep43	pixy	1	syn_win.bed	syn_win_threads8.bed	8.939	12.821	1.434276764738785	495280.0	175984.0	0.35532224196414147
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep44	piawka	1	syn_win.bed	syn_win_threads8.bed	38.797	39.348	1.0142021290305951	23760.0	24464.0	1.0296296296296297
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep44	pixy	1	syn_win.bed	syn_win_threads8.bed	8.952	12.785	1.4281724754244862	502560.0	194080.0	0.38618274434893346
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	piawka	1	syn_win.bed	syn_win_threads8.bed	41.02	40.525	0.9879327157484153	23728.0	24080.0	1.0148347943358058
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	pixy	1	syn_win.bed	syn_win_threads8.bed	9.415	13.388	1.4219861922464154	509936.0	198800.0	0.3898528442784977
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	piawka	1	syn_win.bed	syn_win_threads8.bed	38.87	39.748	1.0225881142269102	23888.0	24432.0	1.0227729403884795
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	pixy	1	syn_win.bed	syn_win_threads8.bed	8.93	12.983	1.4538633818589026	494192.0	192816.0	0.39016414672839705
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	piawka	1	syn_win.bed	syn_win_threads8.bed	38.576	38.558	0.999533388635421	23568.0	24064.0	1.0210454854039375
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	pixy	1	syn_win.bed	syn_win_threads8.bed	8.711	12.81	1.470554471358053	503984.0	160688.0	0.31883551858789166
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	piawka	1	syn_win.bed	syn_win_threads8.bed	40.154	40.468	1.0078198934103701	23680.0	24608.0	1.0391891891891891
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	pixy	1	syn_win.bed	syn_win_threads8.bed	9.507	13.242	1.3928684127485012	507600.0	185392.0	0.36523246650906227
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	piawka	1	syn_win.bed	syn_win_threads8.bed	39.093	39.157	1.0016371217353488	23920.0	24576.0	1.0274247491638795
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	pixy	1	syn_win.bed	syn_win_threads8.bed	9.044	12.89	1.4252543122512162	491056.0	162832.0	0.33159558176664167
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	piawka	1	syn_win.bed	syn_win_threads8.bed	41.063	40.949	0.9972237780970703	24256.0	24336.0	1.0032981530343008
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy	1	syn_win.bed	syn_win_threads8.bed	9.54	13.29	1.3930817610062893	507568.0	165808.0	0.32667150017337576
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	piawka	1	syn_win.bed	syn_win_threads8.bed	40.18	40.142	0.999054255848681	24352.0	24688.0	1.0137976346911959
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	pixy	1	syn_win.bed	syn_win_threads8.bed	9.265	13.142	1.4184565569347003	507472.0	163792.0	0.3227606646278021
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	piawka	1	syn_win.bed	syn_win_threads8.bed	40.598	40.279	0.9921424700724175	24208.0	24720.0	1.0211500330469265
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	pixy	1	syn_win.bed	syn_win_threads8.bed	9.19	12.85	1.3982589771490752	502528.0	184464.0	0.36707208354559345
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	piawka	1	syn_win.bed	syn_win_threads8.bed	40.09	40.137	1.0011723621850834	23600.0	24192.0	1.025084745762712
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	pixy	1	syn_win.bed	syn_win_threads8.bed	9.607	12.858	1.3383990840012492	513488.0	171024.0	0.33306328482846725
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	piawka	1	syn_win.bed	syn_win_threads8.bed	39.634	40.002	1.0092849573598426	23840.0	24368.0	1.0221476510067113
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	pixy	1	syn_win.bed	syn_win_threads8.bed	9.278	12.804	1.3800388014658331	507712.0	184464.0	0.36332408924744736
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	piawka	1	syn_win.bed	syn_win_threads8.bed	38.468	38.379	0.9976863886867005	23456.0	24304.0	1.0361527967257844
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	pixy	1	syn_win.bed	syn_win_threads8.bed	9.0	12.792	1.4213333333333333	488384.0	172752.0	0.3537216616432971
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	piawka	1	syn_win.bed	syn_win_threads8.bed	40.029	39.223	0.9798645981663293	24288.0	23840.0	0.9815546772068511
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	pixy	1	syn_win.bed	syn_win_threads8.bed	9.201	12.722	1.3826757961091185	500560.0	171488.0	0.3425922966277769
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	piawka	1	syn_win.bed	syn_win_threads8.bed	38.808	39.057	1.0064162028447743	23840.0	24112.0	1.0114093959731543
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	pixy	1	syn_win.bed	syn_win_threads8.bed	8.933	12.834	1.4366953990820552	494896.0	198064.0	0.4002133781643012
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	piawka	1	syn_win.bed	syn_win_threads8.bed	38.783	39.075	1.0075290720160897	24000.0	23664.0	0.986
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	pixy	1	syn_win.bed	syn_win_threads8.bed	8.702	12.858	1.477591358308435	497152.0	184912.0	0.37194258496395466
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	piawka	1	syn_win.bed	syn_win_threads8.bed	39.704	39.72	1.000402982067298	23824.0	24080.0	1.0107454667562121
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	pixy	1	syn_win.bed	syn_win_threads8.bed	9.197	13.007	1.4142655213656627	504848.0	170528.0	0.33778087662028966
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	piawka	1	syn_win.bed	syn_win_threads8.bed	39.327	39.33	1.0000762834693722	23696.0	23840.0	1.0060769750168805
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	pixy	1	syn_win.bed	syn_win_threads8.bed	8.965	12.795	1.4272169548243168	499184.0	170832.0	0.3422225071316388
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69	piawka	1	syn_win.bed	syn_win_threads8.bed	39.532	39.209	0.9918294040271174	23776.0	24112.0	1.0141318977119784
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69	pixy	1	syn_win.bed	syn_win_threads8.bed	8.947	12.765	1.4267352185089976	502640.0	184672.0	0.36740410631863757
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep70	piawka	1	syn_win.bed	syn_win_threads8.bed	39.439	39.456	1.000431045411902	23680.0	23760.0	1.0033783783783783
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep70	pixy	1	syn_win.bed	syn_win_threads8.bed	8.971	12.76	1.4223609408092743	496736.0	193776.0	0.39009856342201893
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep71	piawka	1	syn_win.bed	syn_win_threads8.bed	38.572	38.52	0.9986518718241212	23824.0	24128.0	1.012760241773002
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep71	pixy	1	syn_win.bed	syn_win_threads8.bed	8.725	12.746	1.4608595988538684	476464.0	167392.0	0.35132140098727294
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep72	piawka	1	syn_win.bed	syn_win_threads8.bed	39.682	39.647	0.9991179880046368	23472.0	24128.0	1.0279481935923653
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep72	pixy	1	syn_win.bed	syn_win_threads8.bed	9.173	12.741	1.388967622369999	500208.0	172080.0	0.34401688897418675
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep82	piawka	1	syn_win.bed	syn_win_threads8.bed	39.475	39.534	1.001494616846105	23520.0	24208.0	1.0292517006802722
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep82	pixy	1	syn_win.bed	syn_win_threads8.bed	8.924	12.843	1.4391528462572838	506240.0	184864.0	0.3651706700379267
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep83	piawka	1	syn_win.bed	syn_win_threads8.bed	39.062	39.039	0.9994111924632636	23808.0	23888.0	1.0033602150537635
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep83	pixy	1	syn_win.bed	syn_win_threads8.bed	8.958	12.86	1.4355883009600356	509296.0	172816.0	0.33932330118438003
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	piawka	1	syn_win.bed	syn_win_threads8.bed	41.422	39.485	0.9532374100719425	23504.0	24320.0	1.034717494894486
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	pixy	1	syn_win.bed	syn_win_threads8.bed	8.944	12.738	1.4241949910554559	496000.0	194464.0	0.39206451612903226
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	piawka	1	syn_win.bed	syn_win_threads8.bed	38.883	39.025	1.003651981585783	23728.0	24128.0	1.016857720836143
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	pixy	1	syn_win.bed	syn_win_threads8.bed	8.953	12.782	1.4276778733385458	498464.0	184048.0	0.36923027540604736
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	piawka	1	syn_win.bed	syn_win_threads8.bed	38.052	38.239	1.0049143277620098	23584.0	23936.0	1.0149253731343284
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	pixy	1	syn_win.bed	syn_win_threads8.bed	8.689	12.822	1.4756588790424674	479360.0	169616.0	0.35383845126835783
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	piawka	1	syn_win.bed	syn_win_threads8.bed	39.417	39.455	1.0009640510439657	23536.0	23920.0	1.0163154316791299
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	pixy	1	syn_win.bed	syn_win_threads8.bed	9.209	12.919	1.4028667607775003	499936.0	172992.0	0.34602829162132753
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep97	piawka	1	syn_win.bed	syn_win_threads8.bed	39.479	39.519	1.0010131968894855	23472.0	23856.0	1.016359918200409
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep97	pixy	1	syn_win.bed	syn_win_threads8.bed	9.266	12.858	1.3876537880423052	503280.0	185728.0	0.369035129550151
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep98	piawka	1	syn_win.bed	syn_win_threads8.bed	38.836	38.811	0.9993562673807808	23472.0	24096.0	1.0265848670756645
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep98	pixy	1	syn_win.bed	syn_win_threads8.bed	9.023	12.808	1.419483542059182	505712.0	171104.0	0.3383427721707217
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep99	piawka	1	syn_win.bed	syn_win_threads8.bed	38.808	38.786	0.9994331065759637	23632.0	24064.0	1.018280297901151
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep99	pixy	1	syn_win.bed	syn_win_threads8.bed	9.018	12.748	1.4136172100243956	496448.0	203280.0	0.40946886682996003
