sample_id	source_class	missing_rate	piawka_pi	pixy_pi	piawka_theta_w	pixy_theta_w	piawka_theta_low	piawka_pi_minus_theta_w	pixy_pi_minus_theta_w	piawka_pi_minus_theta_low	piawka_theta_w_rel_to_nomiss	pixy_theta_w_rel_to_nomiss	piawka_pi_minus_theta_w_rel_to_nomiss	pixy_pi_minus_theta_w_rel_to_nomiss	piawka_pi_minus_theta_low_rel_to_nomiss
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	bneck	0.4	0.0468933	0.0468830420638986	0.153	0.1529993606663376	0.0727937	-0.1061067	-0.106116318602439	-0.025900400000000004	0.8985939647375283	0.8985699802361958	0.8598082448864492	0.8598589495652391	0.9905876503547321
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	bneck	0.05	0.0481943	0.0481947379139645	0.168688	0.1686903416406107	0.0744972	-0.12049370000000001	-0.1204956037266462	-0.026302899999999997	0.9907088741410701	0.9907235971044865	0.9872316822078441	0.9872486092518561	0.9853930647964995
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	bneck	0.1	0.0482013	0.0481956223440435	0.167067	0.1670691456542948	0.0745258	-0.11886569999999999	-0.11887352331025128	-0.0263245	0.9811887002995242	0.9812022629038829	0.9738931161364696	0.9739585257496111	0.986202271773662
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	bneck	0.2	0.0482036	0.0482098833065522	0.163246	0.1632521603084392	0.0746057	-0.1150424	-0.11504227700188699	-0.026402099999999998	0.9587478710283667	0.9587849898391471	0.9425679689247461	0.9425682303973042	0.9891094227656897
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	bneck	0.4	0.0481965	0.0481963582235083	0.153684	0.1536985333877141	0.0747156	-0.10548749999999998	-0.10550217516420582	-0.02651909999999999	0.9025900041111176	0.9026762432669224	0.8642825481904858	0.8644039490452782	0.993492627225319
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	bneck	0.05	0.047743	0.0477414987656154	0.168727	0.1687389717042319	0.0746612	-0.12098399999999998	-0.12099747293861651	-0.026918199999999996	0.9909961235757077	0.9910092029731431	0.9874737489052691	0.9875043448208669	0.9867954132207168
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	bneck	0.1	0.0477322	0.0477325876118599	0.167046	0.1670582889729557	0.0746786	-0.1193138	-0.11932570136109578	-0.026946399999999995	0.9811229883707272	0.9811385012783845	0.9738415441887647	0.9738604094868847	0.9878291981934425
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	bneck	0.2	0.0477759	0.0477730206802182	0.163761	0.1637755221686395	0.0747765	-0.11598509999999998	-0.1160025014884213	-0.027000599999999993	0.9618289674615293	0.9618587102411698	0.9466726303821374	0.9467385677386769	0.9898161182474045
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	bneck	0.4	0.047799	0.0477876084215098	0.154926	0.154948054185298	0.0750378	-0.107127	-0.10716044576378819	-0.0272388	0.9099377422765184	0.910014717581454	0.8743726467877965	0.8745753379359104	0.998548301953194
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	bneck	0.05	0.046626	0.0466257701913808	0.168617	0.1686223272015236	0.0727845	-0.12199099999999999	-0.1219965570101428	-0.0261585	0.9903093376872794	0.9903241461988088	0.986674862603477	0.9866973450688049	0.9870387140593164
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	bneck	0.1	0.0466206	0.0466208881947157	0.16689	0.1668981494097895	0.0727981	-0.12026940000000001	-0.1202772612150738	-0.026177500000000006	0.9801664444666319	0.9801979966678909	0.9727503973276933	0.9727918329956937	0.9877556410836921
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	bneck	0.2	0.0466418	0.0466432178780643	0.163044	0.1630530083156517	0.0729035	-0.1164022	-0.1164097904375874	-0.0262617	0.9575783915849811	0.957615364022126	0.9414721142686138	0.9415120719778499	0.9909327597917139
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	bneck	0.4	0.0465981	0.0465972803154508	0.153055	0.1530576136487917	0.0729308	-0.1064569	-0.1064603333333409	-0.0263327	0.8989117092566381	0.8989121018049692	0.8610335777286201	0.8610417443699997	0.9936118028828014
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	bneck	0.05	0.0478788	0.0478761455979084	0.168629	0.1686335832714873	0.0750798	-0.1207502	-0.12075743767357891	-0.027201000000000003	0.9903739986374421	0.99039025344606	0.9866590839079643	0.9867031990052846	0.9871171432718829
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	bneck	0.1	0.0478861	0.0478814299808463	0.166992	0.1669983428084933	0.0750697	-0.1191059	-0.119116912827647	-0.027183600000000002	0.9807597434632461	0.9807864355992757	0.9732233833321485	0.9732985496129695	0.9864857018435188
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	bneck	0.2	0.0478793	0.0478787390972609	0.162954	0.1629626571961017	0.0750606	-0.11507469999999999	-0.1150839180988408	-0.027181300000000005	0.9570441891606173	0.9570847291008114	0.940284141003359	0.9403451441983794	0.9864022354478157
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	bneck	0.4	0.0478687	0.0478630920061392	0.153508	0.1535222396964207	0.0751308	-0.1056393	-0.10565914769028151	-0.027262099999999997	0.9015669415274744	0.9016408649619977	0.8631867687397504	0.8633357997540789	0.9893344462186093
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	bneck	0.05	0.0472552	0.0472583352059199	0.168703	0.1687062560723095	0.0735447	-0.1214478	-0.12144792086638959	-0.026289500000000007	0.9908086076068315	0.9908170630543753	0.9873435627610674	0.987329974441064	0.9868430930930935
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	bneck	0.1	0.0472491	0.0472510774887254	0.166825	0.1668299869904525	0.0735677	-0.1195759	-0.11957890950172712	-0.026318599999999998	0.9797789367350295	0.9797976766696259	0.9721254327073946	0.9721355525873346	0.9879354354354355
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	bneck	0.2	0.0472463	0.0472467581770521	0.163104	0.1631142263181579	0.0735121	-0.11585770000000001	-0.1158674681411058	-0.0262658	0.9579251532877581	0.957974899245427	0.9418972948979144	0.9419628062975637	0.9859534534534535
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	bneck	0.4	0.0472225	0.0472142643225756	0.153277	0.1532777135719264	0.0735718	-0.1060545	-0.10606344924935081	-0.026349300000000006	0.9002102567716775	0.9002047554652184	0.8621994624591275	0.8622594927063384	0.9890878378378382
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	bneck	0.05	0.0485182	0.0485205529607138	0.168683	0.168692045433977	0.0756769	-0.1201648	-0.1201714924732632	-0.027158700000000008	0.9907202386895567	0.9907336035356561	0.9871355482753749	0.9871348870482873	0.9860615918613351
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	bneck	0.1	0.0485443	0.0485445208060771	0.16686	0.1668716590697567	0.0756725	-0.11831570000000001	-0.1183271382636796	-0.027128200000000005	0.980013273582634	0.980042418081052	0.9719454731259468	0.9719846517729835	0.984954216377539
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	bneck	0.2	0.0485468	0.048547950840062	0.163296	0.1633094836109051	0.0757263	-0.1147492	-0.11476153277084311	-0.027179499999999995	0.959080951234267	0.9591216513685779	0.9426472182882228	0.9426953960352885	0.9868167856338906
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	bneck	0.4	0.0485415	0.048536323207711	0.154023	0.1540382164268104	0.0758808	-0.10548149999999999	-0.10550189321909939	-0.027339299999999997	0.9046181495686085	0.9046712122680869	0.8665144729189326	0.8666331531946909	0.9926187070211235
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	bneck	0.05	0.0494936	0.0494939045837432	0.168816	0.1688222208829772	0.0769779	-0.1193224	-0.11932831629923399	-0.027484300000000003	0.9914839134060822	0.9914981279763198	0.9877216058513795	0.9877391627338985	0.9871595945664434
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	bneck	0.1	0.0494639	0.0494689409065046	0.16718	0.1671880449768545	0.0769456	-0.11771609999999999	-0.11771910407034988	-0.027481700000000005	0.9818754184628757	0.9819005623049868	0.97442504782473	0.9744189216635958	0.987066209799654
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	bneck	0.2	0.0494479	0.0494437743246568	0.163851	0.1638636340279383	0.0769578	-0.1144031	-0.1144198597032815	-0.027509900000000004	0.9623236582758742	0.9623761939177282	0.9470008451587962	0.9471094533844093	0.98807907534714
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	bneck	0.4	0.0494787	0.0494842179853278	0.155096	0.1551035578314808	0.0771472	-0.10561730000000001	-0.105619339846153	-0.0276685	0.9109041147381157	0.9109279953080313	0.8742741443491492	0.8742632222056748	0.9937755461212996
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	bneck	0.05	0.0470265	0.047023851574729	0.168624	0.1686263933722396	0.0736338	-0.1215975	-0.12160254179751062	-0.0266073	0.9903388168133952	0.9903480269452644	0.9866491294833211	0.9866832220391726	0.9868554282556365
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	bneck	0.1	0.0470002	0.0470013241399861	0.166914	0.1669167219454427	0.0736182	-0.11991380000000001	-0.11991539780545658	-0.026617999999999996	0.9802958847470767	0.9803070737445672	0.9729874905572655	0.9729937329420131	0.9872522875041259
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	bneck	0.2	0.0469996	0.0470044288012085	0.163017	0.1630225491411183	0.0736322	-0.11601739999999999	-0.1160181203399098	-0.026632599999999992	0.9574085711433085	0.9574364763474371	0.9413718761892165	0.9413712172441949	0.9877937963852423
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	bneck	0.4	0.0470009	0.0469971679899563	0.153413	0.1534186858962962	0.073736	-0.1064121	-0.10642151790633991	-0.026735099999999998	0.901003705900663	0.9010326902890708	0.8634339178970959	0.8635043694808405	0.9915954854478758
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep53	bneck	0.05	0.0487304	0.048732073608798	0.16857	0.1685751905480308	0.0744449	-0.11983959999999999	-0.1198431169392328	-0.025714499999999994	0.9900274860807667	0.9900473111740549	0.9861515357238371	0.9861657233441572	0.9849732636707675
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep53	bneck	0.1	0.048727	0.0487231774973054	0.166961	0.166967660449893	0.0745151	-0.118234	-0.1182444829525876	-0.0257881	0.9805776775436371	0.9806062371576548	0.9729391676438519	0.973010874888389	0.9877924525411005
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep53	bneck	0.2	0.0487919	0.0487909407566331	0.163175	0.1631847540666879	0.0745652	-0.11438309999999999	-0.1143938133100548	-0.0257733	0.9583421429746046	0.958389110895245	0.9412503857310374	0.941324462598952	0.9872255504313052
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep53	bneck	0.4	0.0487404	0.0487291231252158	0.15367	0.1536675366622532	0.0746563	-0.1049296	-0.1049384135370374	-0.02591589999999999	0.9025183827847864	0.902494198539	0.863458207327861	0.863517815084986	0.9926877288675744
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep54	bneck	0.05	0.0484541	0.0484526554952979	0.168826	0.1688379254024411	0.0736054	-0.1203719	-0.12038526990714321	-0.0251513	0.9915717633515603	0.9915903611051567	0.9881428019074624	0.9881814001292807	0.9857495032314452
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep54	bneck	0.1	0.0484523	0.0484517871990728	0.167153	0.1671686473848777	0.0736481	-0.11870069999999999	-0.11871686018580488	-0.025195799999999997	0.9817456728199646	0.981786639646988	0.9744237840092008	0.9744862740088417	0.9874935821813919
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep54	bneck	0.2	0.0484164	0.0484155835538058	0.163625	0.1636383090745635	0.0736257	-0.1152086	-0.11522272552075771	-0.025209300000000004	0.9610245446696543	0.961052853493174	0.9457568486319154	0.9458047011867693	0.9880226847841851
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep54	bneck	0.4	0.0484325	0.0484171307818298	0.15421	0.1542209010283197	0.0737191	-0.10577750000000001	-0.1058037702464899	-0.025286599999999992	0.9057270895859887	0.9057441245864962	0.8683361750438983	0.8684892919356184	0.9910522870949913
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	bneck	0.05	0.0469163	0.0469161185723495	0.168535	0.168540558757273	0.0728546	-0.1216187	-0.1216244401849235	-0.025938300000000004	0.9898335545558126	0.9898439175951455	0.9859507408491329	0.9859654874631315	0.9869038333491866
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	bneck	0.1	0.0469068	0.0469059496927476	0.166726	0.1667331574675463	0.0728528	-0.11981920000000001	-0.1198272077747987	-0.025945999999999997	0.9792090023845044	0.9792289938849059	0.9713623727925923	0.971395972268332	0.9871968039570053
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	bneck	0.2	0.0469169	0.0469170069503465	0.16271	0.1627220610510768	0.072893	-0.1157931	-0.1158050541007303	-0.025976100000000002	0.9556223791009362	0.9556717004950815	0.9387231793319426	0.938789822534982	0.9883420526966611
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	bneck	0.4	0.046827	0.0468201058671464	0.15278	0.1527861511514482	0.0728565	-0.10595299999999999	-0.1059660452843018	-0.026029500000000004	0.8973018688405201	0.8973177941568165	0.8589504644038143	0.859028525306446	0.9903738228859507
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	bneck	0.05	0.0482681	0.048266663853936	0.168718	0.1687266447001014	0.0750899	-0.1204499	-0.12045998084616541	-0.0268218	0.9909258030223831	0.990936806096387	0.9874108091446859	0.9874377433095162	0.9871698613196715
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	bneck	0.1	0.0483063	0.0483010423976441	0.167236	0.1672474944721925	0.0751149	-0.1189297	-0.1189464520745484	-0.026808599999999995	0.9822216218438533	0.9822497110309572	0.9749486824674388	0.9750310052029568	0.9866840385124988
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	bneck	0.2	0.048275	0.0482702216894285	0.163614	0.1636288312941726	0.0751169	-0.11533900000000001	-0.1153586096047441	-0.026841900000000002	0.96094865002966	0.9609971901956187	0.9455132409071235	0.9456206479469821	0.987909636957866
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	bneck	0.4	0.0483198	0.0483052718514667	0.154491	0.1545127668519858	0.0753181	-0.1061712	-0.10620749500051911	-0.026998299999999996	0.9073668383618284	0.9074582616015863	0.870358468540549	0.8706068891028529	0.9936659011276977
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	bneck	0.05	0.0477017	0.04769724354396	0.168811	0.1688135999498822	0.0744285	-0.12110929999999999	-0.12111635640592221	-0.026726799999999995	0.9914370789750335	0.9914474969694508	0.9882697875423918	0.9883210135708586	0.9878618528046365
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	bneck	0.1	0.0477247	0.0477224714627164	0.167127	0.1671314112896342	0.0744495	-0.11940229999999999	-0.1194089398269178	-0.0267248	0.9815468464606005	0.9815679509072354	0.9743404152536009	0.9743883315283627	0.9877879298619121
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	bneck	0.2	0.0477253	0.0477217026075338	0.163775	0.1637845053843586	0.0745029	-0.1160497	-0.11606280277682479	-0.0267776	0.961860350386741	0.9619114689451013	0.9469827037507302	0.9470835342323534	0.989739495549839
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	bneck	0.4	0.0477642	0.0477428244850771	0.154589	0.1545913981086891	0.0745913	-0.1068248	-0.106848573623612	-0.0268271	0.9079104240936401	0.9079200654056939	0.8717061563419035	0.8718945460047308	0.9915690883822705
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep58	bneck	0.05	0.0474212	0.0474231162400575	0.168561	0.1685631236489636	0.0734991	-0.12113979999999999	-0.12114000740890608	-0.0260779	0.9899688140530571	0.9899764419023848	0.9861022360316197	0.98609728724994	0.9877767929516755
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep58	bneck	0.1	0.0474127	0.04740965717749	0.166848	0.1668522236694257	0.0734982	-0.1194353	-0.1194425664919357	-0.026085499999999998	0.9799082628076748	0.9799282733734184	0.9722272646240733	0.9722798711931494	0.9880646651970032
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep58	bneck	0.2	0.047458	0.0474512289085933	0.162918	0.1629245257424058	0.0735798	-0.11546000000000001	-0.1154732968338125	-0.0261218	0.9568271382342058	0.956860781893158	0.9398675263803542	0.9399694386122197	0.9894396339477135
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep58	bneck	0.4	0.047499	0.0474797622591503	0.153571	0.1535682954472986	0.0738275	-0.10607200000000001	-0.10608853318814832	-0.026328500000000005	0.9019316493313522	0.9019113518122421	0.8634473259849033	0.8635760969704811	0.9972690014620883
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep59	bneck	0.05	0.0476049	0.0476037988555808	0.168612	0.168615020459217	0.0737327	-0.1210071	-0.1210112216036362	-0.0261278	0.9902741560363663	0.9902812334751123	0.9864658307470695	0.9864846821926838	0.9869118352515458
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep59	bneck	0.1	0.0476109	0.0476087547058472	0.166877	0.1668816419325686	0.073735	-0.1192661	-0.1192728872267214	-0.026124099999999997	0.9800843376324383	0.9801010477432971	0.9722729692428218	0.972313763061132	0.9867720770709706
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep59	bneck	0.2	0.0476659	0.0476557936778719	0.163155	0.1631627120831486	0.0738453	-0.1154891	-0.11550691840527669	-0.026179400000000005	0.9582246810909859	0.9582596576437608	0.9414823673464728	0.9416135477692074	0.9888608952833505
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep59	bneck	0.4	0.0476079	0.0475958055049554	0.153542	0.1535476368608734	0.0739727	-0.1059341	-0.10595183135591799	-0.0263648	0.9017666267296263	0.9017900232948228	0.863588747775487	0.8637203830998672	0.9958639133046011
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep6	bneck	0.05	0.047342	0.0473406568239793	0.168816	0.1688177364424267	0.0739392	-0.121474	-0.12147707961844739	-0.026597199999999994	0.9914606213660656	0.9914717907181813	0.988288511839627	0.9882984478808685	0.9862503708098486
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep6	bneck	0.1	0.0473362	0.0473370406368026	0.167119	0.1671234545784389	0.0739331	-0.1197828	-0.1197864139416363	-0.0265969	0.9814940976096787	0.9815212208961401	0.9745292421092882	0.9745437357201383	0.9862392465143874
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep6	bneck	0.2	0.0473479	0.0473450222122231	0.163722	0.1637299325248337	0.0740546	-0.11637410000000001	-0.1163849103126106	-0.0267067	0.9615434310213191	0.961590960852184	0.9467967310344266	0.9468701962542064	0.9903107386532186
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep6	bneck	0.4	0.04734	0.0473268877101286	0.154577	0.1545759028188139	0.0741226	-0.107237	-0.10724901510868529	-0.026782599999999997	0.9078346156105009	0.9078290610887066	0.8724590870815654	0.8725434913449248	0.9931251854049242
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	bneck	0.05	0.0481279	0.0481252520144287	0.168657	0.1686600532164722	0.0749905	-0.1205291	-0.1205348012020435	-0.0268626	0.9905384452745084	0.9905457122521514	0.9868554749067626	0.9868827641731373	0.9875048249241799
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	bneck	0.1	0.0481206	0.048118053006476	0.167006	0.1670118278299329	0.0749675	-0.11888539999999999	-0.1188937748234569	-0.026846900000000007	0.9808419667817793	0.9808656335475266	0.9733973611059936	0.9734468051602216	0.9869276720889627
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	bneck	0.2	0.0481491	0.0481500084977897	0.163499	0.1635030380479657	0.0750699	-0.1153499	-0.11535302955017601	-0.026920799999999995	0.9602450254892287	0.960258402567581	0.9444497664460083	0.9444568334036734	0.989644334160463
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	bneck	0.4	0.0482007	0.0481995219545334	0.154256	0.1542563943984653	0.0752458	-0.1060553	-0.10605687244393192	-0.027045100000000002	0.9059600159748162	0.9059525782478145	0.8683484191608432	0.868344232480892	0.994213767116993
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	bneck	0.05	0.0478138	0.0478160436910321	0.168822	0.1688241967091435	0.0741893	-0.12100820000000001	-0.12100815301811141	-0.026375500000000003	0.9914958595172373	0.9915097320645426	0.9881366312540318	0.9881376547226592	0.9863318499682134
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	bneck	0.1	0.0478143	0.0478173841780647	0.167364	0.167368861775563	0.074224	-0.11954970000000001	-0.11955147759749832	-0.0264097	0.9829329887825219	0.9829625049597421	0.9762267170772735	0.976242622876323	0.987610784936988
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	bneck	0.2	0.0477892	0.0477851214859294	0.164062	0.1640703740364078	0.0742206	-0.11627280000000001	-0.11628525255047842	-0.0264314	0.9635402595877137	0.9635903843856846	0.9494679938919329	0.9495710319358713	0.9884222729142512
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	bneck	0.4	0.0478528	0.0478417010014086	0.155438	0.1554433590645778	0.0743923	-0.10758519999999999	-0.10760165806316918	-0.026539499999999994	0.9128912903036354	0.9129236584662197	0.8785262246756108	0.878661870220395	0.9924647544968396
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	bneck	0.05	0.0466847	0.046687443189077	0.168643	0.1686462527125798	0.0722094	-0.12195829999999999	-0.1219588095235028	-0.025524700000000004	0.9904562219559752	0.9904646614656916	0.9868350038394532	0.9868241015067546	0.9871638189089054
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	bneck	0.1	0.0466951	0.046699646344658	0.166853	0.1668630992248183	0.0722307	-0.1201579	-0.12016345288016028	-0.02553559999999999	0.9799433833720957	0.9799921458468176	0.9722669281864428	0.97229705574948	0.987585374720574
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	bneck	0.2	0.0466932	0.0466894870522792	0.162915	0.1629210112645842	0.0722298	-0.11622180000000001	-0.116231524212305	-0.0255366	0.9568151384875608	0.9568401412561458	0.9404176710336909	0.9404820356619217	0.9876240495656815
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	bneck	0.4	0.0466408	0.0466335872934521	0.15299	0.1530009158208752	0.072306	-0.10634919999999998	-0.10636732852742309	-0.025665199999999992	0.8985246787417482	0.8985791137069242	0.8605327656282743	0.8606663496786594	0.9925976346464729
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	bneck	0.05	0.0477047	0.0477068536382072	0.168613	0.1686183063723337	0.0742879	-0.12090830000000001	-0.12091145273412648	-0.0265832	0.9902800291305472	0.9903005317445395	0.9865305799406164	0.9865425787436181	0.9862834796997726
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	bneck	0.1	0.0477127	0.0477140312255878	0.166904	0.1669117833612627	0.0743348	-0.1191913	-0.11919775213567489	-0.02662210000000001	0.9802429111753236	0.9802780692868381	0.9725210123116113	0.972560126549379	0.9877267381246548
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	bneck	0.2	0.047736	0.0477293202615686	0.162949	0.162953714538829	0.0743715	-0.11521300000000001	-0.11522439427726042	-0.026635499999999993	0.9570148236897127	0.9570322085978905	0.9400607543625892	0.9401406441986796	0.988223901695179
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	bneck	0.4	0.0477583	0.0477456866689987	0.153063	0.1530737887765477	0.0745211	-0.1053047	-0.105328102107549	-0.02676280000000001	0.8989534146169568	0.8990070988308699	0.8592156763553257	0.8593946654155482	0.992946955615166
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	bneck	0.05	0.047216	0.0472130191546755	0.168668	0.1686719989691542	0.07322	-0.121452	-0.1214589798144787	-0.026003999999999992	0.9906030493104988	0.9906158700273513	0.9868666423441292	0.9869090209456893	0.9867080514375262
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	bneck	0.1	0.0471616	0.0471658883614214	0.166832	0.1668365231709725	0.0731734	-0.11967040000000001	-0.11967063480955109	-0.0260118	0.979820048394296	0.9798360638601022	0.9723901280833489	0.9723779107665815	0.9870040183195913
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	bneck	0.2	0.0472149	0.0472208141030995	0.163062	0.1630661145305342	0.0732694	-0.11584710000000001	-0.11584530042743471	-0.0260545	0.9576784833321588	0.9576923372277437	0.9413236389874566	0.9412953426797193	0.9886242472765356
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	bneck	0.4	0.0472139	0.0472062784437385	0.15372	0.1537138409618886	0.0733642	-0.10650609999999999	-0.10650756251815008	-0.0261503	0.9028120374938332	0.9027661451237897	0.8654226961776509	0.8654220083904336	0.9922593276998442
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	bneck	0.05	0.0470454	0.0470455535921035	0.16863	0.1686317687950925	0.0737029	-0.1215846	-0.12158621520298901	-0.0266575	0.9903682386797439	0.9903795969700387	0.9867462223365635	0.9867608110312677	0.9872051253564417
